"","iid","id","wave","partner","gender","pid","like","dec","age_diff","samerace","int_corr","income_diff","sat_diff","goal_diff","go_out_diff","imprace","imprelig","attr","sinc","intel","fun","amb","shar"
"4697",445,6,17,7,1,436,4,1,7,1,0.06,-42669,160,0,1,1,1,7,6,4,8,8,4
"4698",445,6,17,8,1,437,7,0,7,1,0.15,-60479,-38,0,1,1,1,7,9,7,6,5,6
"4699",445,6,17,9,1,438,5,0,7,1,0.39,-42669,160,0,1,1,1,5,8,9,6,8,4
"4700",446,7,17,1,1,430,7,1,6,0,0.14,-28986,170,0,1,2,2,7,8,8,8,8,7
"4701",446,7,17,10,1,439,8,1,-1,0,0.67,4789,-30,0,1,2,2,9,8,8,6,5,5
"4702",446,7,17,2,1,431,7,1,1,0,0.25,1960,-30,0,0,2,2,7,8,8,7,6,7
"4703",446,7,17,5,1,434,8,1,1,0,0.28,-17138,70,0,1,2,2,8,10,9,8,5,3
"4704",446,7,17,6,1,435,4,0,6,0,0.23,4789,-262,0,1,2,2,5,5,8,6,9,3
"4705",446,7,17,7,1,436,7,1,5,0,0.32,28541,-120,0,2,2,2,7,7,7,9,8,3
"4706",446,7,17,8,1,437,7,0,5,0,0.34,-22534,-358,0,2,2,2,5,10,8,8,7,6
"4707",446,7,17,9,1,438,8,1,5,0,0.28,19762,0,0,2,2,2,8,7,7,8,4,7
"4708",447,8,17,1,1,430,5,0,4,1,0.49,3543,-188,0,0,1,1,5,7,7,5,4,4
"4709",447,8,17,10,1,439,4,0,-3,0,0.49,-6088,350,0,0,1,1,4,5,6,5,5,4
"4710",447,8,17,3,1,432,6,0,-2,0,0.08,2461,50,1,-1,1,1,6,5,7,6,5,5
"4711",447,8,17,4,1,433,5,0,-4,0,0.23,-19068,160,0,-1,1,1,5,6,6,4,3,6
"4712",447,8,17,5,1,434,8,1,-1,0,0.13,53472,-92,0,0,1,1,9,8,8,8,6,6
"4713",447,8,17,6,1,435,6,0,4,0,0.18,31067,40,0,0,1,1,6,6,8,6,7,6
"4714",447,8,17,8,1,437,5,0,3,0,0.34,1952,-198,0,1,1,1,6,5,6,6,4,4
"4715",447,8,17,9,1,438,5,0,3,0,0.35,-5339,160,0,1,1,1,5,6,6,5,4,5
"4716",448,9,17,1,1,430,8,1,0,0,-0.42,10418,70,0,-1,1,1,8,8,8,6,5,7
"4717",448,9,17,10,1,439,8,1,-7,1,0.5,-12429,-160,0,-1,1,1,8,7,7,8,6,7
"4718",448,9,17,3,1,432,5,0,-6,1,0.69,4920,-110,1,-2,1,1,4,7,7,6,5,4
"4719",448,9,17,4,1,433,4,0,-8,0,0.41,-32411,-360,0,-2,1,1,3,7,5,6,5,6
"4720",448,9,17,5,1,434,6,1,-5,1,0.16,26186,-160,0,-1,1,1,7,7,7,7,6,5
"4721",448,9,17,6,1,435,6,1,0,0,0.73,10418,-262,0,-1,1,1,5,7,8,6,6,7
"4722",448,9,17,7,1,436,8,1,-1,1,0,-12429,-160,0,0,1,1,8,6,7,8,8,7
"4723",448,9,17,8,1,437,6,1,-1,1,0.41,-25334,-358,0,0,1,1,5,7,5,6,3,7
"4724",448,9,17,9,1,438,5,1,-1,1,0.48,-7524,-160,0,0,1,1,6,5,5,6,6,4
"4725",449,10,17,1,1,430,7,1,1,0,0.17,13218,-60,0,-1,7,1,10,7,8,7,8,5
"4726",449,10,17,2,1,431,3,0,-4,0,0.31,23083,-70,0,-2,7,1,4,4,6,2,9,3
"4727",449,10,17,6,1,435,10,1,1,0,0.01,-3964,-272,0,-1,7,1,10,10,10,10,10,10
"4728",449,10,17,7,1,436,10,1,0,0,0.78,-12,-272,0,0,7,1,10,10,10,10,10,10
"4729",449,10,17,8,1,437,8,0,0,0,0.35,-22534,-368,0,0,7,1,5,10,9,9,5,6
"4730",449,10,17,9,1,438,8,1,0,0,0.12,-4724,-170,0,0,7,1,7,9,8,8,7,6
"4731",45,6,2,1,1,21,7,1,7,0,0.01,-15937,-30,-1,-1,6,6,7,8,8,7,9,6
"4732",45,6,2,10,1,30,6,1,5,1,-0.41,82349,20,0,1,6,6,6,6,6,6,6,5
"4733",45,6,2,11,1,31,8,1,4,1,-0.38,-19670,70,0,0,6,6,9,8,8,7,8,6
"4734",45,6,2,12,1,32,7,1,1,0,-0.19,18447,70,0,1,6,6,9,8,8,8,8,7
"4735",45,6,2,13,1,33,6,0,-2,1,-0.41,-6946,130,-1,2,6,6,6,5,7,5,7,5
"4736",45,6,2,14,1,34,7,1,7,0,-0.05,52185,140,0,1,6,6,7,7,7,7,7,7
"4737",45,6,2,15,1,35,7,1,3,1,-0.01,8619,-70,0,0,6,6,8,6,7,6,7,7
"4738",45,6,2,16,1,36,7,1,2,1,-0.06,20853,-20,0,1,6,6,7,7,8,7,7,7
"4739",45,6,2,17,1,37,7,1,1,1,-0.01,22218,100,0,1,6,6,6,7,6,6,5,6
"4740",45,6,2,19,1,38,7,1,5,0,-0.19,-3298,-150,0,0,6,6,6,6,7,9,7,7
"4741",45,6,2,2,1,22,6,1,1,0,-0.02,-5081,-160,0,1,6,6,7,7,7,5,6,5
"4742",45,6,2,3,1,23,7,1,7,0,-0.1,-37,-50,0,2,6,6,7,8,7,6,6,6
"4743",45,6,2,4,1,24,5,1,1,1,-0.19,22218,-150,0,-1,6,6,6,6,6,6,5,5
"4744",45,6,2,5,1,25,7,1,3,1,-0.01,-3330,0,0,1,6,6,7,6,6,7,6,6
"4745",45,6,2,6,1,26,8,1,5,1,-0.06,-12510,-10,0,1,6,6,7,6,8,7,6,7
"4746",45,6,2,7,1,27,8,1,6,0,-0.27,-10286,-70,0,1,6,6,8,8,7,8,6,7
"4747",45,6,2,8,1,28,8,1,2,1,-0.06,38460,0,2,3,6,6,7,7,7,6,6,6
"4748",45,6,2,9,1,29,7,1,6,1,0.08,22218,-150,0,2,6,6,8,8,6,7,6,6
"4749",450,11,17,1,1,430,8,1,3,0,0.01,37704,-20,0,0,3,7,7,7,7,7,5,8
"4750",450,11,17,10,1,439,7,1,-4,1,0.21,10343,-20,0,0,3,7,8,7,7,7,5,5
"4751",450,11,17,2,1,431,6,0,-2,0,0.06,5081,-220,0,-1,3,7,7,6,6,5,9,3
"4752",450,11,17,3,1,432,8,1,-3,1,0.4,-7969,30,1,-1,3,7,6,9,9,9,7,8
"4753",450,11,17,4,1,433,7,0,-5,0,0.33,-9970,-220,0,-1,3,7,8,10,10,7,9,5
"4754",450,11,17,5,1,434,8,1,-2,1,-0.1,53472,-20,0,0,3,7,9,8,8,8,7,7
"4755",450,11,17,7,1,436,6,0,2,1,0.48,1500,-20,0,1,3,7,6,7,9,7,9,5
"4756",450,11,17,9,1,438,7,1,2,1,0.46,1500,-20,0,1,3,7,6,7,7,7,7,7
"4757",451,12,17,2,1,431,6,1,3,1,-0.01,-20509,69,0,0,3,1,6,5,5,5,5,4
"4758",451,12,17,3,1,432,6,1,2,0,0.24,-25982,50,1,0,3,1,7,6,6,5,5,4
"4759",451,12,17,5,1,434,4,1,3,0,0.01,-11991,-378,0,1,3,1,5,6,5,4,3,4
"4760",451,12,17,8,1,437,4,1,7,0,0.44,-5313,360,0,2,3,1,5,5,4,3,4,3
"4761",451,12,17,9,1,438,6,1,7,0,0.44,26445,20,0,2,3,1,6,6,5,6,5,4
"4762",452,13,17,1,1,430,6,1,7,1,0.21,50285,10,0,1,7,1,6,8,7,6,6,6
"4763",452,13,17,10,1,439,7,1,0,0,0.43,-14902,-90,0,1,7,1,8,7,7,6,6,6
"4764",452,13,17,2,1,431,8,1,2,1,-0.2,-12429,270,0,0,7,1,8,9,7,8,6,7
"4765",452,13,17,3,1,432,7,1,1,0,0.18,-4724,-170,1,0,7,1,7,9,7,8,6,6
"4766",452,13,17,4,1,433,3,0,-1,0,0.19,23083,60,0,0,7,1,3,6,6,5,6,4
"4767",452,13,17,5,1,434,7,1,2,0,-0.01,26186,-160,0,1,7,1,7,6,7,7,6,5
"4768",452,13,17,6,1,435,4,0,7,0,0.12,10271,-282,0,1,7,1,3,6,6,5,6,5
"4769",452,13,17,7,1,436,7,1,6,0,-0.04,-4724,-170,0,2,7,1,7,7,8,8,6,6
"4770",452,13,17,9,1,438,6,1,6,0,0.3,14106,20,0,2,7,1,6,6,5,6,5,5
"4771",453,14,17,1,1,430,5,0,5,1,0,-15956,18,0,3,4,3,5,4,5,5,5,5
"4772",453,14,17,10,1,439,4,1,-2,0,0.48,3802,-20,0,3,4,3,5,5,5,4,5,4
"4773",453,14,17,2,1,431,6,1,0,1,0.19,-6652,270,0,2,4,3,6,5,5,5,5,6
"4774",453,14,17,3,1,432,5,1,-1,0,0.27,-4287,-19,1,2,4,3,5,5,5,5,5,5
"4775",453,14,17,5,1,434,6,1,0,0,-0.22,53472,0,0,3,4,3,6,5,5,5,5,6
"4776",453,14,17,6,1,435,3,0,5,0,-0.17,15694,-20,0,3,4,3,4,4,4,4,4,4
"4777",453,14,17,7,1,436,5,0,4,0,0.59,-9323,-198,0,4,4,3,5,4,6,4,6,6
"4778",453,14,17,8,1,437,4,0,4,0,0.4,1952,-198,0,4,4,3,5,4,6,6,5,5
"4779",453,14,17,9,1,438,5,1,4,0,0.31,19762,0,0,4,4,3,6,5,6,4,5,4
"4780",454,1,18,1,0,460,9,1,6,1,0.6,-26018,188,0,1,3,3,9,9,9,9,9,9
"4781",454,1,18,3,0,462,5,0,6,0,0.13,-39289,80,1,-3,3,3,7,9,8,7,9,2
"4782",454,1,18,4,0,463,7,0,-4,0,-0.09,-39289,102,0,2,3,3,7,9,9,8,8,5
"4783",454,1,18,5,0,464,8,1,6,0,-0.03,-26018,51,0,2,3,3,8,8,9,8,9,5
"4784",454,1,18,6,0,465,5,0,-4,1,0.57,-39289,80,-1,0,3,3,7,9,7,7,5,5
"4785",455,2,18,2,0,461,5,0,3,0,-0.31,6088,-175,0,-2,5,5,5,7,7,6,7,7
"4786",455,2,18,3,0,462,4,0,9,1,-0.09,-16187,172,1,-4,5,5,4,9,7,3,7,3
"4787",455,2,18,4,0,463,6,1,-1,1,-0.22,7684,180,0,1,5,5,5,8,8,6,8,4
"4788",455,2,18,5,0,464,8,1,9,1,-0.24,-17439,0,0,1,5,5,7,7,8,9,8,7
"4789",455,2,18,6,0,465,5,0,-1,0,0.41,3859,20,-1,-1,5,5,5,6,8,6,7,3
"4790",456,3,18,2,0,461,3,0,-2,0,-0.24,-8,152,0,-3,3,2,4,4,6,4,6,4
"4791",456,3,18,3,0,462,5,0,4,1,-0.28,3910,60,1,-5,3,2,4,6,6,4,4,3
"4792",456,3,18,4,0,463,5,0,-6,1,-0.02,18293,50,0,0,3,2,6,8,8,7,9,3
"4793",456,3,18,6,0,465,4,0,-6,0,-0.02,1391,152,-1,-2,3,2,4,4,5,4,4,2
"4794",457,4,18,1,0,460,8,1,-22,0,0.5,-30797,212,1,1,1,1,8,7,8,7,5,8
"4795",457,4,18,2,0,461,4,0,-28,0,-0.11,64082,-175,1,-1,1,1,5,6,7,6,7,4
"4796",457,4,18,3,0,462,4,0,-22,1,-0.17,75177,100,2,-3,1,1,4,7,9,6,8,5
"4797",457,4,18,4,0,463,8,1,-32,1,-0.15,-30797,210,1,2,1,1,6,7,8,8,7,6
"4798",457,4,18,5,0,464,7,1,-22,1,-0.35,-30797,0,1,2,1,1,8,7,8,8,8,6
"4800",458,5,18,1,0,460,4,1,4,0,0.02,-18261,-100,0,-1,9,8,5,10,8,8,6,5
"4801",458,5,18,2,0,461,7,1,-2,0,-0.11,-9374,212,0,-3,9,8,5,10,10,10,8,6
"4802",458,5,18,4,0,463,6,1,-6,1,-0.35,55207,279,0,0,9,8,6,8,9,6,7,6
"4803",458,5,18,6,0,465,5,0,-6,0,-0.42,-46062,31,-1,-2,9,8,5,5,3,4,1,2
"4804",459,6,18,1,0,460,5,0,7,0,0.2,-32791,-110,0,1,6,1,5,10,8,2,5,2
"4805",459,6,18,2,0,461,1,0,1,0,-0.34,30409,-68,0,-1,6,1,1,5,5,1,5,1
"4806",459,6,18,3,0,462,1,0,7,1,0.2,-32791,-110,1,-3,6,1,2,10,5,1,5,2
"4807",459,6,18,4,0,463,7,0,-3,1,-0.26,-32791,-290,0,2,6,1,5,10,8,4,5,2
"4808",459,6,18,5,0,464,5,0,7,1,-0.25,-32791,-110,0,2,6,1,5,5,8,5,5,2
"4809",459,6,18,6,0,465,5,0,-3,0,0.25,-46062,-110,-1,0,6,1,3,5,5,5,2,2
"4810",46,7,2,1,1,21,8,0,5,0,0.22,-9793,-59,-1,-2,2,3,6,7,10,8,9,8
"4811",46,7,2,10,1,30,7,0,3,1,-0.02,-32597,0,0,0,2,3,6,8,8,9,8,6
"4812",46,7,2,12,1,32,8,1,-1,0,-0.33,30424,-279,0,0,2,3,8,9,8,7,10,7
"4813",46,7,2,13,1,33,7,0,-4,1,-0.49,29444,-89,-1,1,2,3,6,8,7,8,8,8
"4814",46,7,2,14,1,34,8,1,5,0,-0.08,-21128,-110,0,0,2,3,7,7,7,9,8,7
"4815",46,7,2,16,1,36,6,0,0,1,0.29,18293,-20,0,0,2,3,6,7,8,6,9,7
"4816",46,7,2,17,1,37,7,0,-1,1,0.09,-32597,-10,0,0,2,3,6,8,9,8,9,7
"4817",46,7,2,19,1,38,8,1,3,0,-0.32,-28863,70,0,-1,2,3,8,8,8,10,8,7
"4818",46,7,2,2,1,22,5,0,-1,0,-0.33,-4287,-19,0,0,2,3,5,8,5,5,6,5
"4819",46,7,2,20,1,39,8,0,2,0,-0.17,-37638,-82,-1,-2,2,3,6,8,7,9,7,6
"4820",46,7,2,3,1,23,8,0,5,0,-0.52,11757,-60,0,1,2,3,6,8,9,8,8,9
"4821",46,7,2,4,1,24,8,0,-1,1,0.24,30424,-160,0,-2,2,3,7,8,8,8,7,9
"4822",46,7,2,5,1,25,9.5,1,1,1,-0.24,19362,-261,0,0,2,3,10,8,7,8,7,8
"4823",46,7,2,6,1,26,9.5,1,3,1,0.22,19362,-72,0,0,2,3,10,9,9,10,7,8
"4824",46,7,2,7,1,27,9.5,1,4,0,0.29,-35138,70,0,0,2,3,9,8,8,8,7,9
"4825",46,7,2,8,1,28,8,1,0,1,-0.08,28541,-220,2,2,2,3,7,7,7,7,7,9
"4826",460,1,18,1,1,454,9,0,6,1,0.6,26018,-332,0,-1,2,1,5,10,8,8,7,7
"4827",460,1,18,2,1,455,10,0,9,0,0.25,-3964,60,0,0,2,1,8,9,10,10,8,7
"4828",460,1,18,4,1,457,9,0,-22,0,0.5,30797,-220,-1,-1,2,1,8,2,8,10,6,8
"4829",460,1,18,5,1,458,7,0,4,0,0.02,-1952,198,0,1,2,1,7,8,9,8,10,6
"4830",461,2,18,1,1,454,6,1,0,0,0.03,-22752,351,0,1,2,2,6,6,6,7,6,6
"4831",461,2,18,2,1,455,5,0,3,0,-0.31,12037,110,0,2,2,2,5,5,7,6,6,7
"4832",461,2,18,3,1,456,8,1,-2,0,-0.24,11133,130,0,3,2,2,7,6,6,7,6,8
"4833",461,2,18,4,1,457,5,0,-28,0,-0.11,12037,30,-1,1,2,2,6,7,6,6,5,7
"4834",461,2,18,5,1,458,5,0,-2,0,-0.11,34217,-300,0,3,2,2,6,6,6,5,7,6
"4835",461,2,18,6,1,459,8,1,1,0,-0.34,-20852,-536,0,1,2,2,7,6,6,7,6,6
"4836",462,3,18,1,1,454,6,1,6,0,0.13,2461,-296,-1,3,1,5,6,7,7,6,8,4
"4837",462,3,18,2,1,455,7,0,9,1,-0.09,-1302,30,-1,4,1,5,6,10,7,6,6,5
"4838",462,3,18,3,1,456,6,1,4,1,-0.28,29952,-30,-1,5,1,5,8,6,8,8,8,4
"4839",462,3,18,5,1,458,7,1,4,1,-0.44,10343,-142,-1,5,1,5,8,7,7,7,6,5
"4840",462,3,18,6,1,459,7,1,7,1,0.2,-14143,0,-1,3,1,5,8,6,7,6,7,4
"4841",463,4,18,1,1,454,5,0,-4,0,-0.09,-47982,131,0,-2,3,2,4,6,4,6,5,4
"4842",463,4,18,2,1,455,5,0,-1,1,-0.22,-6638,-280,0,-1,3,2,4,7,6,6,5,8
"4843",463,4,18,3,1,456,6,1,-6,1,-0.02,13931,290,0,0,3,2,5,6,6,5,7,5
"4844",463,4,18,4,1,457,7,0,-32,1,-0.15,-17496,-280,-1,-2,3,2,4,8,5,6,6,5
"4845",463,4,18,6,1,459,7,0,-3,1,-0.26,-1585,-290,0,-2,3,2,5,7,7,6,7,7
"4846",464,5,18,1,1,454,6,0,6,0,-0.03,10418,-240,0,-2,1,1,8,8,8,6,5,5
"4847",464,5,18,2,1,455,5,0,9,1,-0.24,-6638,0,0,-1,1,1,6,9,8,5,8,6
"4848",464,5,18,3,1,456,6,1,4,1,-0.43,-19670,190,0,0,1,1,8,5,6,7,8,8
"4849",464,5,18,6,1,459,5,1,7,1,-0.25,52185,140,0,-2,1,1,7,7,7,7,7,7
"4851",465,6,18,2,1,455,8,1,-1,0,0.41,22805,-279,1,1,1,3,4,7,8,7,8,7
"4852",465,6,18,3,1,456,7,1,-6,0,-0.02,21356,-152,1,2,1,3,8,8,8,8,8,5
"4853",465,6,18,4,1,457,8,0,-32,0,0.61,44068,-140,0,0,1,3,5,10,10,5,9,5
"4854",465,6,18,5,1,458,8,0,-6,0,-0.42,44068,-31,1,2,1,3,5,10,6,5,9,5
"4855",466,1,19,1,0,481,4,0,-1,1,0.7,35877,-170,1,-1,1,1,5,7,5.5,4,4,3
"4856",466,1,19,10,0,490,2,0,5,1,0.43,35877,10,1,-2,1,1,0,4,6,4,5,2
"4857",466,1,19,11,0,491,3,0,5,0,0.35,-7558,-142,1,0,1,1,5,4,5,5,5,3
"4859",466,1,19,14,0,494,7,0,6,1,0.25,-4973,54,2,-2,1,1,4,8,7,7,6,7
"4860",466,1,19,15,0,495,5,0,8,0,-0.05,-7558,-142,1,0,1,1,5,2,3,6,2,5
"4861",466,1,19,2,0,482,2,0,6,1,0.14,-13392,-170,1,0,1,1,2,3,4,2,5,3
"4862",466,1,19,3,0,483,2,0,4,1,0.74,-13392,0,0,0,1,1,2,2,2,2,2,0
"4863",466,1,19,4,0,484,2,0,7,0,0.43,-8215,72,1,-3,1,1,2,3,7,0,8,0
"4864",466,1,19,5,0,485,0,0,5,0,0.36,-8215,72,1,-1,1,1,0,0,0,0,0,0
"4865",466,1,19,7,0,487,1,0,0,0,0.46,-7558,70,1,-2,1,1,1,2,5,1,5,0
"4866",466,1,19,8,0,488,5,0,5,0,0.31,4895,72,2,-2,1,1,2,6,7,5,7,2
"4867",466,1,19,9,0,489,5,0,4,1,-0.03,327,30,2,0,1,1,5,6,6,5,5,3
"4868",467,2,19,1,0,481,7,1,-1,1,0.65,57356,-270,1,-1,7,4,8,10,10,9,8,7
"4869",467,2,19,10,0,490,8,1,5,1,0.7,16506,-90,1,-2,7,4,8,10,10,10,10,9
"4870",467,2,19,12,0,492,8,1,6,0,0.12,685,-270,1,-1,7,4,8,10,10,9,9,9
"4871",467,2,19,14,0,494,8,1,6,1,0.29,16506,-90,2,-2,7,4,8,10,10,10,9,10
"4872",467,2,19,15,0,495,7,1,8,0,-0.01,13921,-28,1,0,7,4,7,8,9,9,8,9
"4873",467,2,19,2,0,482,7,1,6,1,0.12,8087,-30,1,0,7,4,8,10,10,9,10,8
"4874",467,2,19,4,0,484,7,0,7,0,0.56,13264,-28,1,-3,7,4,6,10,8,6,7,6
"4875",467,2,19,5,0,485,7,0,5,0,-0.09,13264,-28,1,-1,7,4,7,10,10,6,6,6
"4876",467,2,19,6,0,486,5,1,8,0,0.59,685,-90,2,-1,7,4,7,8,10,7,9,7
"4877",467,2,19,7,0,487,5,1,0,0,0.24,57356,-30,1,-2,7,4,6,10,10,8,8,7
"4878",467,2,19,8,0,488,6,0,5,0,0.49,13264,-30,2,-2,7,4,6,7,8,9,9,7
"4879",467,2,19,9,0,489,8,1,4,1,0.06,16506,-70,2,0,7,4,9,9,9,10,10,8
"4880",468,3,19,1,0,481,4,0,-2,0,0.53,-11133,-130,0,1,5,2,5,7,6,4,5,5
"4881",468,3,19,10,0,490,6,0,4,0,0.65,-55225,50,0,0,5,2,3,8,8,4,8,8
"4882",468,3,19,11,0,491,5,0,4,0,0.47,-6840,-102,0,2,5,2,8,8,7,6,6,5
"4883",468,3,19,14,0,494,7,1,5,0,0.26,-51983,112,1,0,5,2,5,7,7,6,6,4
"4884",468,3,19,15,0,495,5,0,7,1,-0.07,-54568,110,0,2,5,2,4,7,7,7,7,6
"4885",468,3,19,2,0,482,8,1,5,0,0.17,-60402,70,0,2,5,2,5,8,8,8,8,7
"4886",468,3,19,3,0,483,7,1,3,0,0.71,-11133,242,-1,2,5,2,6,6,6,7,7,5
"4887",468,3,19,4,0,484,6,0,6,0,0.55,-55225,50,0,-1,5,2,5,8,8,5,8,3
"4888",468,3,19,5,0,485,7,0,4,0,-0.12,-55225,112,0,1,5,2,5,8,7,5,8,4
"4889",468,3,19,6,0,486,5,0,7,0,0.51,-11133,-130,1,1,5,2,6,7,8,5,5,5
"4890",468,3,19,7,0,487,5,0,-1,0,0.31,-54568,110,0,0,5,2,4,7,7,3,3,2
"4891",469,4,19,1,0,481,7,0,-2,0,0.3,-10534,-30,0,-1,1,1,8,8,7,5,7,6
"4892",469,4,19,10,0,490,7,0,4,0,0.23,-25981,50,0,-2,1,1,3,9,6,7,7,3
"4893",469,4,19,12,0,492,8,1,5,0,0.27,12,130,0,-1,1,1,9,8,8,9,7,8
"4894",469,4,19,13,0,493,8,1,-5,1,0.67,5411,-30,-1,-4,1,1,9,9,7,8,5,8
"4895",469,4,19,14,0,494,7,0,5,0,0.66,-4973,-155,1,-2,1,1,4,8,8,7,7,4
"4896",469,4,19,15,0,495,6,0,7,0,-0.19,32869,170,0,0,1,1,4,4,8,6,7,3
"4897",469,4,19,2,0,482,6,0,5,0,0.31,3554,30,0,0,1,1,2,5,6,7,7,3
"4898",469,4,19,4,0,484,6,0,6,1,0.02,12591,54,0,-3,1,1,4,7,6,5,7,4
"4899",469,4,19,5,0,485,7,1,4,0,0.51,3724,140,0,-1,1,1,6,8,8,7,7,7
"4900",469,4,19,6,0,486,7,0,7,0,0.17,-16818,-30,1,-1,1,1,7,7,7,5,8,6
"4901",469,4,19,7,0,487,6,0,-1,1,0.42,16133,110,0,-2,1,1,3,9,8,3,6,2
"4902",469,4,19,8,0,488,7,1,4,1,0.31,-18528,-110,1,-2,1,1,4,7,6,6,5,7
"4903",469,4,19,9,0,489,6,1,3,0,-0.17,7508,-40,1,0,1,1,7,4,5,8,5,7
"4904",47,8,2,1,1,21,5,1,9,0,-0.06,7558,-220,-1,-3,2,2,9,5,6,5,5,7
"4905",47,8,2,10,1,30,6,0,7,1,0.09,-27052,159,0,-1,2,2,9,5,6,3,6,3
"4906",47,8,2,11,1,31,6,1,6,1,-0.27,13931,-100,0,-2,2,2,7,6,6,5,7,5
"4907",47,8,2,12,1,32,6,1,3,0,0.06,53159,20,0,-1,2,2,5,7,7,6,5,5
"4908",47,8,2,13,1,33,6,1,0,1,-0.18,-16355,-60,-1,0,2,2,5,6,7,6,6,3
"4909",47,8,2,14,1,34,6,1,9,0,0.12,-32705,351,0,-1,2,2,5,6,7,7,7,6
"4910",47,8,2,17,1,37,4,0,3,1,0.32,-39170,20,0,-1,2,2,5,3,8,4,6,3
"4911",47,8,2,19,1,38,6,1,7,0,-0.14,-24577,10,0,-2,2,2,6,7,7,6,6,6
"4912",47,8,2,2,1,22,4,1,3,0,0.27,-6088,300,0,-1,2,2,5,5,6,5,6,3
"4913",47,8,2,20,1,39,5,1,6,0,0.12,-1485,20,-1,-3,2,2,3,7,6,5,5,6
"4914",47,8,2,3,1,23,6,1,9,0,0.21,-32705,-120,0,0,2,2,5,6,6,4,7,4
"4915",47,8,2,4,1,24,6,1,3,1,0.04,-10198,-100,0,-3,2,2,6,6,6,5,6,4
"4916",47,8,2,5,1,25,6,1,5,1,-0.05,-19484,90,0,-1,2,2,6,7,5,5,5,2
"4917",47,8,2,6,1,26,6,1,7,1,-0.05,3556,54,0,-1,2,2,5,6,6,6,6,6
"4918",47,8,2,7,1,27,7,1,8,0,-0.28,-6621,-240,0,-1,2,2,7,5,6,6,4,5
"4919",47,8,2,8,1,28,7,1,4,1,0.04,-22630,-100,2,1,2,2,5,6,7,5,7,5
"4920",47,8,2,9,1,29,6,0,8,1,0.04,31005,-279,0,0,2,2,5,6,5,6,7,2
"4921",470,5,19,10,0,490,2,0,0,0,0.78,19375,-60,0,-1,1,1,2,4,6,4,3,2
"4922",470,5,19,11,0,491,7,1,0,0,0.23,16790,-212,0,1,1,1,7,6,8,5,5,4
"4923",470,5,19,12,0,492,6,0,1,0,0.11,3554,30,0,0,1,1,3,5,4,5,2,3
"4924",470,5,19,13,0,493,5,0,-9,1,0.01,19375,30,-1,-3,1,1,3,7,2,3,3,3
"4925",470,5,19,14,0,494,6,0,1,0,0.68,19375,-60,1,-1,1,1,3,7,4,4,3,3
"4926",470,5,19,15,0,495,7,1,3,0,-0.18,16790,-212,0,1,1,1,4,4,6,9,2,4
"4927",470,5,19,2,0,482,7,1,1,0,0.15,10956,-212,0,1,1,1,2,8,9,7,6,6
"4928",470,5,19,4,0,484,5,0,2,1,0.43,16133,0,0,-2,1,1,3,3,8,2,2,2
"4929",470,5,19,6,0,486,7,1,3,0,0.52,10956,-60,1,0,1,1,2,7,9,6,3,5
"4930",470,5,19,7,0,487,4,0,-5,1,0.5,16133,0,0,-1,1,1,2,6,7,2,2,2
"4931",470,5,19,8,0,488,7,1,0,1,0.56,-11965,-212,1,-1,1,1,5,5,5,8,5,5
"4932",470,5,19,9,0,489,8,1,-1,0,0.26,-30797,-40,1,1,1,1,7,7,5,7,5,7
"4933",471,6,19,1,0,481,2,0,-7,0,0.46,-1568,-290,0,1,8,8,4,3,4,3,4,2
"4934",471,6,19,10,0,490,3,0,-1,0,0.59,-6676,-110,0,0,8,8,4,6,6,5,5,4
"4935",471,6,19,11,0,491,7,1,-1,0,0.19,-7449,-262,0,2,8,8,8,7,7,8,8,8
"4936",471,6,19,12,0,492,3,0,0,0,0.17,-395,99,0,1,8,8,6,6,7,6,6,6
"4937",471,6,19,13,0,493,5,0,-10,1,0.2,-33953,194,-1,-2,8,8,6,8,6,6,6,6
"4938",471,6,19,14,0,494,4,0,0,0,0.39,-51983,-91,1,0,8,8,6,7,8,6,6,6
"4939",471,6,19,15,0,495,2,0,2,0,-0.22,-1568,-290,0,2,8,8,5,5,5,6,4,3
"4940",471,6,19,2,0,482,4,0,0,0,0.11,-22805,-110,0,2,8,8,5,6,7,5,6,4
"4941",471,6,19,3,0,483,4,0,-2,0,0.32,-38681,-110,-1,2,8,8,5,5,5,5,5,4
"4942",471,6,19,4,0,484,2,0,1,1,0.09,34000,89,0,-1,8,8,3,5,6,2,3,2
"4943",471,6,19,7,0,487,3,0,-6,1,0.3,-4355,-50,0,0,8,8,4,8,8,4,5,4
"4944",472,7,19,1,0,481,8,1,-2,0,0.6,40070,-130,0,0,1,3,8,7,7,7,5,6
"4945",472,7,19,10,0,490,5,0,4,0,0.31,-6572,50,0,-1,1,3,2,3,4,4,6,5
"4946",472,7,19,11,0,491,7,1,4,1,0.57,-706,-102,0,1,1,3,5,3,9,10,9,7
"4947",472,7,19,12,0,492,10,1,5,0,0.12,-19362,-2,0,0,1,3,10,9,10,10,10,10
"4948",472,7,19,13,0,493,7,1,-5,0,-0.04,16765,85,-1,-3,1,3,6,8,8,8,10,5
"4949",472,7,19,14,0,494,7,1,5,0,0.42,26874,70,1,-1,1,3,7,6,8,6,8,7
"4950",472,7,19,3,0,483,5,0,3,0,0.61,-2461,50,-1,1,1,3,3,4,6,7,5,5
